file_name,input_path,output_path,start_time,end_time,person,gender,age,result
2018-05-03_2000_US_CNN_The_Lead_With_Jake_Tapper,/mnt/rds/redhen/gallina/tv/2018/2018-05/2018-05-03/2018-05-03_2000_US_CNN_The_Lead_With_Jake_Tapper.mp4,./snippets/2018-05-03_2000_US_CNN_The_Lead_With_Jake_Tapper_1386.52-1406.52_Robby_Mook.mp4,1386.52,1406.52,Robby_Mook,male,38,finished
2018-05-09_0100_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-05/2018-05-09/2018-05-09_0100_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-05-09_0100_US_CNN_Anderson_Cooper_360_2099.82-2119.82_Robby_Mook.mp4,2099.82,2119.82,Robby_Mook,male,38,finished
2018-05-09_0100_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-05/2018-05-09/2018-05-09_0100_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-05-09_0100_US_CNN_Anderson_Cooper_360_2600.95-2620.95_Robby_Mook.mp4,2600.95,2620.95,Robby_Mook,male,38,finished
2018-07-10_0400_US_CNN_Cuomo_Prime_Time,/mnt/rds/redhen/gallina/tv/2018/2018-07/2018-07-10/2018-07-10_0400_US_CNN_Cuomo_Prime_Time.mp4,./snippets/2018-07-10_0400_US_CNN_Cuomo_Prime_Time_1877.69-1907.69_Brian_Fallon.mp4,1877.69,1907.69,Brian_Fallon,male,38,finished
2018-07-10_0400_US_CNN_Cuomo_Prime_Time,/mnt/rds/redhen/gallina/tv/2018/2018-07/2018-07-10/2018-07-10_0400_US_CNN_Cuomo_Prime_Time.mp4,./snippets/2018-07-10_0400_US_CNN_Cuomo_Prime_Time_1978.940001-1985.2_Brian_Fallon.mp4,1978.940001,1985.2,Brian_Fallon,male,38,finished
2018-07-10_0400_US_CNN_Cuomo_Prime_Time,/mnt/rds/redhen/gallina/tv/2018/2018-07/2018-07-10/2018-07-10_0400_US_CNN_Cuomo_Prime_Time.mp4,./snippets/2018-07-10_0400_US_CNN_Cuomo_Prime_Time_2101.429999-2131.429999_Brian_Fallon.mp4,2101.429999,2131.429999,Brian_Fallon,male,38,finished
2018-07-10_0400_US_CNN_Cuomo_Prime_Time,/mnt/rds/redhen/gallina/tv/2018/2018-07/2018-07-10/2018-07-10_0400_US_CNN_Cuomo_Prime_Time.mp4,./snippets/2018-07-10_0400_US_CNN_Cuomo_Prime_Time_2137.07-2167.07_Brian_Fallon.mp4,2137.07,2167.07,Brian_Fallon,male,38,finished
2018-07-10_0400_US_CNN_Cuomo_Prime_Time,/mnt/rds/redhen/gallina/tv/2018/2018-07/2018-07-10/2018-07-10_0400_US_CNN_Cuomo_Prime_Time.mp4,./snippets/2018-07-10_0400_US_CNN_Cuomo_Prime_Time_2301.19-2331.19_Brian_Fallon.mp4,2301.19,2331.19,Brian_Fallon,male,38,finished
2018-08-27_1700_US_CNN_Wolf,/mnt/rds/redhen/gallina/tv/2018/2018-08/2018-08-27/2018-08-27_1700_US_CNN_Wolf.mp4,./snippets/2018-08-27_1700_US_CNN_Wolf_2742.86-2772.86_Joshua_Hawley.mp4,2742.86,2772.86,Joshua_Hawley,male,38,finished
2018-08-27_1700_US_CNN_Wolf,/mnt/rds/redhen/gallina/tv/2018/2018-08/2018-08-27/2018-08-27_1700_US_CNN_Wolf.mp4,./snippets/2018-08-27_1700_US_CNN_Wolf_2787.87-2817.87_Joshua_Hawley.mp4,2787.87,2817.87,Joshua_Hawley,male,38,finished
2018-08-27_1700_US_CNN_Wolf,/mnt/rds/redhen/gallina/tv/2018/2018-08/2018-08-27/2018-08-27_1700_US_CNN_Wolf.mp4,./snippets/2018-08-27_1700_US_CNN_Wolf_2857.91-2887.91_Joshua_Hawley.mp4,2857.91,2887.91,Joshua_Hawley,male,38,finished
2018-09-03_1600_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-09/2018-09-03/2018-09-03_1600_US_CNN_Inside_Politics.mp4,./snippets/2018-09-03_1600_US_CNN_Inside_Politics_576.01-595.68_Brian_Fallon.mp4,576.01,595.68,Brian_Fallon,male,38,finished
2018-09-06_0100_US_CNN_Cuomo_Prime_Time,/mnt/rds/redhen/gallina/tv/2018/2018-09/2018-09-06/2018-09-06_0100_US_CNN_Cuomo_Prime_Time.mp4,./snippets/2018-09-06_0100_US_CNN_Cuomo_Prime_Time_1708.82-1738.82_Brian_Fallon.mp4,1708.82,1738.82,Brian_Fallon,male,38,finished
2018-09-06_0100_US_CNN_Cuomo_Prime_Time,/mnt/rds/redhen/gallina/tv/2018/2018-09/2018-09-06/2018-09-06_0100_US_CNN_Cuomo_Prime_Time.mp4,./snippets/2018-09-06_0100_US_CNN_Cuomo_Prime_Time_1951.52-1981.52_Brian_Fallon.mp4,1951.52,1981.52,Brian_Fallon,male,38,finished
2018-09-06_0100_US_CNN_Cuomo_Prime_Time,/mnt/rds/redhen/gallina/tv/2018/2018-09/2018-09-06/2018-09-06_0100_US_CNN_Cuomo_Prime_Time.mp4,./snippets/2018-09-06_0100_US_CNN_Cuomo_Prime_Time_2146.36-2153.92_Brian_Fallon.mp4,2146.36,2153.92,Brian_Fallon,male,38,finished
2018-09-14_0100_US_CNN_Cuomo_Prime_Time,/mnt/rds/redhen/gallina/tv/2018/2018-09/2018-09-14/2018-09-14_0100_US_CNN_Cuomo_Prime_Time.mp4,./snippets/2018-09-14_0100_US_CNN_Cuomo_Prime_Time_3062.96-3092.96_Reed_Timmer.mp4,3062.96,3092.96,Reed_Timmer,male,38,finished
2018-09-14_0100_US_CNN_Cuomo_Prime_Time,/mnt/rds/redhen/gallina/tv/2018/2018-09/2018-09-14/2018-09-14_0100_US_CNN_Cuomo_Prime_Time.mp4,./snippets/2018-09-14_0100_US_CNN_Cuomo_Prime_Time_3148.5-3178.5_Reed_Timmer.mp4,3148.5,3178.5,Reed_Timmer,male,38,finished
2018-09-19_1600_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-09/2018-09-19/2018-09-19_1600_US_CNN_Inside_Politics.mp4,./snippets/2018-09-19_1600_US_CNN_Inside_Politics_1920.5700000000002-1950.5700000000002_Josh_Hawley.mp4,1920.5700000000000,1950.5700000000000,Josh_Hawley,male,38,finished
2018-01-17_0100_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-01/2018-01-17/2018-01-17_0100_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-01-17_0100_US_CNN_Anderson_Cooper_360_114.74-134.74_Manu_Raju.mp4,114.74,134.74,Manu_Raju,male,37,finished
2018-01-17_1700_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-01/2018-01-17/2018-01-17_1700_US_CNN_Inside_Politics.mp4,./snippets/2018-01-17_1700_US_CNN_Inside_Politics_2319.29-2324.66_Dr._Sanjay_Gupta.mp4,2319.29,2324.66,Dr._Sanjay_Gupta,male,37,finished
2018-01-17_1700_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-01/2018-01-17/2018-01-17_1700_US_CNN_Inside_Politics.mp4,./snippets/2018-01-17_1700_US_CNN_Inside_Politics_2371.509999-2391.509999_Dr._Sanjay_Gupta.mp4,2371.509999,2391.509999,Dr._Sanjay_Gupta,male,37,finished
2018-01-17_1700_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-01/2018-01-17/2018-01-17_1700_US_CNN_Inside_Politics.mp4,./snippets/2018-01-17_1700_US_CNN_Inside_Politics_2443.78-2463.78_Dr._Sanjay_Gupta.mp4,2443.78,2463.78,Dr._Sanjay_Gupta,male,37,finished
2018-01-17_1800_US_CNN_Wolf,/mnt/rds/redhen/gallina/tv/2018/2018-01/2018-01-17/2018-01-17_1800_US_CNN_Wolf.mp4,./snippets/2018-01-17_1800_US_CNN_Wolf_3439.36-3459.36_Dr._Sanjay_Gupta.mp4,3439.36,3459.36,Dr._Sanjay_Gupta,male,37,finished
2018-01-22_1700_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-01/2018-01-22/2018-01-22_1700_US_CNN_Inside_Politics.mp4,./snippets/2018-01-22_1700_US_CNN_Inside_Politics_3172.4-3189.81_Manu_Raju.mp4,3172.4,3189.81,Manu_Raju,male,37,finished
2018-01-25_0100_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-01/2018-01-25/2018-01-25_0100_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-01-25_0100_US_CNN_Anderson_Cooper_360_1981.31-2001.31_Manu_Raju.mp4,1981.31,2001.31,Manu_Raju,male,37,finished
2018-01-25_1700_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-01/2018-01-25/2018-01-25_1700_US_CNN_Inside_Politics.mp4,./snippets/2018-01-25_1700_US_CNN_Inside_Politics_3035.01-3041.0_Manu_Raju.mp4,3035.01,3041.0,Manu_Raju,male,37,finished
2018-01-25_1800_US_CNN_Wolf,/mnt/rds/redhen/gallina/tv/2018/2018-01/2018-01-25/2018-01-25_1800_US_CNN_Wolf.mp4,./snippets/2018-01-25_1800_US_CNN_Wolf_511.22-531.22_Manu_Raju.mp4,511.22,531.22,Manu_Raju,male,37,finished
2018-01-26_0100_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-01/2018-01-26/2018-01-26_0100_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-01-26_0100_US_CNN_Anderson_Cooper_360_280.75-288.09_Manu_Raju.mp4,280.75,288.09,Manu_Raju,male,37,finished
2018-01-26_1800_US_CNN_Wolf,/mnt/rds/redhen/gallina/tv/2018/2018-01/2018-01-26/2018-01-26_1800_US_CNN_Wolf.mp4,./snippets/2018-01-26_1800_US_CNN_Wolf_2088.049999-2095.09_Manu_Raju.mp4,2088.049999,2095.09,Manu_Raju,male,37,finished
2018-01-29_1800_US_CNN_Wolf,/mnt/rds/redhen/gallina/tv/2018/2018-01/2018-01-29/2018-01-29_1800_US_CNN_Wolf.mp4,./snippets/2018-01-29_1800_US_CNN_Wolf_1822.24-1842.24_Manu_Raju.mp4,1822.24,1842.24,Manu_Raju,male,37,finished
2018-01-30_1800_US_CNN_Wolf,/mnt/rds/redhen/gallina/tv/2018/2018-01/2018-01-30/2018-01-30_1800_US_CNN_Wolf.mp4,./snippets/2018-01-30_1800_US_CNN_Wolf_92.74-112.74_Manu_Raju.mp4,92.74,112.74,Manu_Raju,male,37,finished
2018-02-01_1800_US_CNN_Wolf,/mnt/rds/redhen/gallina/tv/2018/2018-02/2018-02-01/2018-02-01_1800_US_CNN_Wolf.mp4,./snippets/2018-02-01_1800_US_CNN_Wolf_1583.0-1603.0_Manu_Raju.mp4,1583.0,1603.0,Manu_Raju,male,37,finished
2018-02-02_1700_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-02/2018-02-02/2018-02-02_1700_US_CNN_Inside_Politics.mp4,./snippets/2018-02-02_1700_US_CNN_Inside_Politics_2061.929999-2081.929999_Manu_Raju.mp4,2061.929999,2081.929999,Manu_Raju,male,37,finished
2018-02-04_1300_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-02/2018-02-04/2018-02-04_1300_US_CNN_Inside_Politics.mp4,./snippets/2018-02-04_1300_US_CNN_Inside_Politics_1191.45-1211.45_Manu_Raju.mp4,1191.45,1211.45,Manu_Raju,male,37,finished
2018-02-05_1700_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-02/2018-02-05/2018-02-05_1700_US_CNN_Inside_Politics.mp4,./snippets/2018-02-05_1700_US_CNN_Inside_Politics_1399.309999-1419.309999_Manu_Raju.mp4,1399.309999,1419.309999,Manu_Raju,male,37,finished
2018-02-07_0200_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-02/2018-02-07/2018-02-07_0200_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-02-07_0200_US_CNN_Anderson_Cooper_360_346.2-366.2_Manu_Raju.mp4,346.2,366.2,Manu_Raju,male,37,finished
2018-02-10_0100_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-02/2018-02-10/2018-02-10_0100_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-02-10_0100_US_CNN_Anderson_Cooper_360_1320.6599999999999-1350.6599999999999_Eric_Swalwell.mp4,1320.6600000000000,1350.6600000000000,Eric_Swalwell,male,37,finished
2018-02-10_0100_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-02/2018-02-10/2018-02-10_0100_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-02-10_0100_US_CNN_Anderson_Cooper_360_1381.42-1411.42_Eric_Swalwell.mp4,1381.42,1411.42,Eric_Swalwell,male,37,finished
2018-03-20_0100_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-03/2018-03-20/2018-03-20_0100_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-03-20_0100_US_CNN_Anderson_Cooper_360_259.69-287.27_Eric_Swalwell.mp4,259.69,287.27,Eric_Swalwell,male,37,finished
2018-03-20_0100_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-03/2018-03-20/2018-03-20_0100_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-03-20_0100_US_CNN_Anderson_Cooper_360_303.349999-333.349999_Eric_Swalwell.mp4,303.349999,333.349999,Eric_Swalwell,male,37,finished
2018-04-18_0000_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-04/2018-04-18/2018-04-18_0000_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-04-18_0000_US_CNN_Anderson_Cooper_360_1151.23-1166.509999_Dr._Sanjay_Gupta.mp4,1151.23,1166.509999,Dr._Sanjay_Gupta,male,37,finished
2018-04-18_0000_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-04/2018-04-18/2018-04-18_0000_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-04-18_0000_US_CNN_Anderson_Cooper_360_1242.0-1262.0_Dr._Sanjay_Gupta.mp4,1242.0,1262.0,Dr._Sanjay_Gupta,male,37,finished
2018-04-18_0100_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-04/2018-04-18/2018-04-18_0100_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-04-18_0100_US_CNN_Anderson_Cooper_360_1646.49-1656.97_Dr._Sanjay_Gupta.mp4,1646.49,1656.97,Dr._Sanjay_Gupta,male,37,finished
2018-04-18_0100_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-04/2018-04-18/2018-04-18_0100_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-04-18_0100_US_CNN_Anderson_Cooper_360_1658.35-1678.35_Dr._Sanjay_Gupta.mp4,1658.35,1678.35,Dr._Sanjay_Gupta,male,37,finished
2018-04-18_0100_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-04/2018-04-18/2018-04-18_0100_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-04-18_0100_US_CNN_Anderson_Cooper_360_1722.1699999999998-1732.62_Dr._Sanjay_Gupta.mp4,1722.1700000000000,1732.62,Dr._Sanjay_Gupta,male,37,finished
2018-04-24_0000_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-04/2018-04-24/2018-04-24_0000_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-04-24_0000_US_CNN_Anderson_Cooper_360_313.65-333.65_Dr._Sanjay_Gupta.mp4,313.65,333.65,Dr._Sanjay_Gupta,male,37,finished
2018-04-24_0000_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-04/2018-04-24/2018-04-24_0000_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-04-24_0000_US_CNN_Anderson_Cooper_360_373.69000000000005-393.69000000000005_Dr._Sanjay_Gupta.mp4,373.69000000000000,393.69000000000000,Dr._Sanjay_Gupta,male,37,finished
2018-05-14_1600_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-05/2018-05-14/2018-05-14_1600_US_CNN_Inside_Politics.mp4,./snippets/2018-05-14_1600_US_CNN_Inside_Politics_1704.389999-1711.56_Jared_Kushner.mp4,1704.389999,1711.56,Jared_Kushner,male,37,finished
2018-05-14_1600_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-05/2018-05-14/2018-05-14_1600_US_CNN_Inside_Politics.mp4,./snippets/2018-05-14_1600_US_CNN_Inside_Politics_1750.1-1778.099999_Jared_Kushner.mp4,1750.1,1778.099999,Jared_Kushner,male,37,finished
2018-05-14_1600_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-05/2018-05-14/2018-05-14_1600_US_CNN_Inside_Politics.mp4,./snippets/2018-05-14_1600_US_CNN_Inside_Politics_51.25-64.69_Jared_Kushner.mp4,51.25,64.69,Jared_Kushner,male,37,finished
2018-05-14_1700_US_CNN_Wolf,/mnt/rds/redhen/gallina/tv/2018/2018-05/2018-05-14/2018-05-14_1700_US_CNN_Wolf.mp4,./snippets/2018-05-14_1700_US_CNN_Wolf_62.95-90.5_Jared_Kushner.mp4,62.95,90.5,Jared_Kushner,male,37,finished
2018-05-14_2000_US_CNN_The_Lead_With_Jake_Tapper,/mnt/rds/redhen/gallina/tv/2018/2018-05/2018-05-14/2018-05-14_2000_US_CNN_The_Lead_With_Jake_Tapper.mp4,./snippets/2018-05-14_2000_US_CNN_The_Lead_With_Jake_Tapper_1763.48-1776.83_Jared_Kushner.mp4,1763.48,1776.83,Jared_Kushner,male,37,finished
2018-05-14_2000_US_CNN_The_Lead_With_Jake_Tapper,/mnt/rds/redhen/gallina/tv/2018/2018-05/2018-05-14/2018-05-14_2000_US_CNN_The_Lead_With_Jake_Tapper.mp4,./snippets/2018-05-14_2000_US_CNN_The_Lead_With_Jake_Tapper_272.15-292.15_Dr._Sanjay_Gupta.mp4,272.15,292.15,Dr._Sanjay_Gupta,male,37,finished
2018-05-14_2000_US_CNN_The_Lead_With_Jake_Tapper,/mnt/rds/redhen/gallina/tv/2018/2018-05/2018-05-14/2018-05-14_2000_US_CNN_The_Lead_With_Jake_Tapper.mp4,./snippets/2018-05-14_2000_US_CNN_The_Lead_With_Jake_Tapper_429.929999-449.929999_Dr._Sanjay_Gupta.mp4,429.929999,449.929999,Dr._Sanjay_Gupta,male,37,finished
2018-05-15_0000_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-05/2018-05-15/2018-05-15_0000_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-05-15_0000_US_CNN_Anderson_Cooper_360_240.64-260.64_Dr._Sanjay_Gupta.mp4,240.64,260.64,Dr._Sanjay_Gupta,male,37,finished
2018-05-15_0000_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-05/2018-05-15/2018-05-15_0000_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-05-15_0000_US_CNN_Anderson_Cooper_360_640.65-660.65_Dr._Sanjay_Gupta.mp4,640.65,660.65,Dr._Sanjay_Gupta,male,37,finished
2018-05-15_0000_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-05/2018-05-15/2018-05-15_0000_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-05-15_0000_US_CNN_Anderson_Cooper_360_682.459999-702.459999_Dr._Sanjay_Gupta.mp4,682.459999,702.459999,Dr._Sanjay_Gupta,male,37,finished
2018-05-15_0100_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-05/2018-05-15/2018-05-15_0100_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-05-15_0100_US_CNN_Anderson_Cooper_360_1072.82-1081.05_Jared_Kushner.mp4,1072.82,1081.05,Jared_Kushner,male,37,finished
2018-05-15_0100_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-05/2018-05-15/2018-05-15_0100_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-05-15_0100_US_CNN_Anderson_Cooper_360_1130.969999-1142.5_Jared_Kushner.mp4,1130.969999,1142.5,Jared_Kushner,male,37,finished
2018-05-15_0100_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-05/2018-05-15/2018-05-15_0100_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-05-15_0100_US_CNN_Anderson_Cooper_360_1152.07-1164.16_Jared_Kushner.mp4,1152.07,1164.16,Jared_Kushner,male,37,finished
2018-05-15_1700_US_CNN_Wolf,/mnt/rds/redhen/gallina/tv/2018/2018-05/2018-05-15/2018-05-15_1700_US_CNN_Wolf.mp4,./snippets/2018-05-15_1700_US_CNN_Wolf_2550.799999-2570.799999_Dr._Sanjay_Gupta.mp4,2550.799999,2570.799999,Dr._Sanjay_Gupta,male,37,finished
2018-05-18_1700_US_CNN_Wolf,/mnt/rds/redhen/gallina/tv/2018/2018-05/2018-05-18/2018-05-18_1700_US_CNN_Wolf.mp4,./snippets/2018-05-18_1700_US_CNN_Wolf_1840.98-1860.98_Dr._Sanjay_Gupta.mp4,1840.98,1860.98,Dr._Sanjay_Gupta,male,37,finished
2018-05-18_2000_US_CNN_The_Lead_With_Jake_Tapper,/mnt/rds/redhen/gallina/tv/2018/2018-05/2018-05-18/2018-05-18_2000_US_CNN_The_Lead_With_Jake_Tapper.mp4,./snippets/2018-05-18_2000_US_CNN_The_Lead_With_Jake_Tapper_1522.74-1542.74_Dr._Sanjay_Gupta.mp4,1522.74,1542.74,Dr._Sanjay_Gupta,male,37,finished
2018-06-05_1600_US_CNN_Inside_Politics,/mnt/rds/redhen/gallina/tv/2018/2018-06/2018-06-05/2018-06-05_1600_US_CNN_Inside_Politics.mp4,./snippets/2018-06-05_1600_US_CNN_Inside_Politics_37.160000000000004-58.589999999999996_Donte_Stallworth.mp4,37.160000000000000,58.590000000000000,Donte_Stallworth,male,37,finished
2018-06-05_2000_US_CNN_The_Lead_With_Jake_Tapper,/mnt/rds/redhen/gallina/tv/2018/2018-06/2018-06-05/2018-06-05_2000_US_CNN_The_Lead_With_Jake_Tapper.mp4,./snippets/2018-06-05_2000_US_CNN_The_Lead_With_Jake_Tapper_731.53-761.53_Donte_Stallworth.mp4,731.53,761.53,Donte_Stallworth,male,37,finished
2018-06-05_2000_US_CNN_The_Lead_With_Jake_Tapper,/mnt/rds/redhen/gallina/tv/2018/2018-06/2018-06-05/2018-06-05_2000_US_CNN_The_Lead_With_Jake_Tapper.mp4,./snippets/2018-06-05_2000_US_CNN_The_Lead_With_Jake_Tapper_829.41-859.41_Donte_Stallworth.mp4,829.41,859.41,Donte_Stallworth,male,37,finished
2018-06-05_2000_US_CNN_The_Lead_With_Jake_Tapper,/mnt/rds/redhen/gallina/tv/2018/2018-06/2018-06-05/2018-06-05_2000_US_CNN_The_Lead_With_Jake_Tapper.mp4,./snippets/2018-06-05_2000_US_CNN_The_Lead_With_Jake_Tapper_931.15-961.15_Donte_Stallworth.mp4,931.15,961.15,Donte_Stallworth,male,37,finished
2018-06-05_2000_US_CNN_The_Lead_With_Jake_Tapper,/mnt/rds/redhen/gallina/tv/2018/2018-06/2018-06-05/2018-06-05_2000_US_CNN_The_Lead_With_Jake_Tapper.mp4,./snippets/2018-06-05_2000_US_CNN_The_Lead_With_Jake_Tapper_980.58-1010.58_Donte_Stallworth.mp4,980.58,1010.58,Donte_Stallworth,male,37,finished
2018-06-16_0000_US_CNN_Anderson_Cooper_360,/mnt/rds/redhen/gallina/tv/2018/2018-06/2018-06-16/2018-06-16_0000_US_CNN_Anderson_Cooper_360.mp4,./snippets/2018-06-16_0000_US_CNN_Anderson_Cooper_360_3340.44-3346.529999_Dr._Sanjay_Gupta.mp4,3340.44,3346.529999,Dr._Sanjay_Gupta,male,37,finished
2018-06-17_1100_US_CNN_New_Day_Sunday,/mnt/rds/redhen/gallina/tv/2018/2018-06/2018-06-17/2018-06-17_1100_US_CNN_New_Day_Sunday.mp4,./snippets/2018-06-17_1100_US_CNN_New_Day_Sunday_2106.95-2113.37_Dr._Sanjay_Gupta.mp4,2106.95,2113.37,Dr._Sanjay_Gupta,male,37,finished
2018-07-01_1000_US_CNN_New_Day_Sunday,/mnt/rds/redhen/gallina/tv/2018/2018-07/2018-07-01/2018-07-01_1000_US_CNN_New_Day_Sunday.mp4,./snippets/2018-07-01_1000_US_CNN_New_Day_Sunday_3491.48-3495.88_Jared_Kushner.mp4,3491.48,3495.88,Jared_Kushner,male,37,finished
2018-07-22_1000_US_CNN_New_Day_Sunday,/mnt/rds/redhen/gallina/tv/2018/2018-07/2018-07-22/2018-07-22_1000_US_CNN_New_Day_Sunday.mp4,./snippets/2018-07-22_1000_US_CNN_New_Day_Sunday_2373.32-2383.51_Dr._Sanjay_Gupta.mp4,2373.32,2383.51,Dr._Sanjay_Gupta,male,37,finished
2018-07-22_1000_US_CNN_New_Day_Sunday,/mnt/rds/redhen/gallina/tv/2018/2018-07/2018-07-22/2018-07-22_1000_US_CNN_New_Day_Sunday.mp4,./snippets/2018-07-22_1000_US_CNN_New_Day_Sunday_2453.18-2464.59_Dr._Sanjay_Gupta.mp4,2453.18,2464.59,Dr._Sanjay_Gupta,male,37,finished
2018-07-22_1000_US_CNN_New_Day_Sunday,/mnt/rds/redhen/gallina/tv/2018/2018-07/2018-07-22/2018-07-22_1000_US_CNN_New_Day_Sunday.mp4,./snippets/2018-07-22_1000_US_CNN_New_Day_Sunday_2464.59-2484.59_Dr._Sanjay_Gupta.mp4,2464.59,2484.59,Dr._Sanjay_Gupta,male,37,finished
2018-07-22_1000_US_CNN_New_Day_Sunday,/mnt/rds/redhen/gallina/tv/2018/2018-07/2018-07-22/2018-07-22_1000_US_CNN_New_Day_Sunday.mp4,./snippets/2018-07-22_1000_US_CNN_New_Day_Sunday_2667.7-2687.7_Dr._Sanjay_Gupta.mp4,2667.7,2687.7,Dr._Sanjay_Gupta,male,37,finished
2018-07-22_1000_US_CNN_New_Day_Sunday,/mnt/rds/redhen/gallina/tv/2018/2018-07/2018-07-22/2018-07-22_1000_US_CNN_New_Day_Sunday.mp4,./snippets/2018-07-22_1000_US_CNN_New_Day_Sunday_2707.27-2718.119999_Dr._Sanjay_Gupta.mp4,2707.27,2718.119999,Dr._Sanjay_Gupta,male,37,finished
2018-08-08_2000_US_CNN_The_Lead_With_Jake_Tapper,/mnt/rds/redhen/gallina/tv/2018/2018-08/2018-08-08/2018-08-08_2000_US_CNN_The_Lead_With_Jake_Tapper.mp4,./snippets/2018-08-08_2000_US_CNN_The_Lead_With_Jake_Tapper_2000.35-2030.35_Jason_Kander.mp4,2000.35,2030.35,Jason_Kander,male,37,finished
2018-08-08_2000_US_CNN_The_Lead_With_Jake_Tapper,/mnt/rds/redhen/gallina/tv/2018/2018-08/2018-08-08/2018-08-08_2000_US_CNN_The_Lead_With_Jake_Tapper.mp4,./snippets/2018-08-08_2000_US_CNN_The_Lead_With_Jake_Tapper_2203.39-2226.4_Jason_Kander.mp4,2203.39,2226.4,Jason_Kander,male,37,finished
